Submission ID,cup_assumptions,spent_assumptions,eq_assumptions
1rGbOg,1,1.0,400
AlW6Nz,1,2.3333333333333335,400
eB9Nlk,2,1.6666666666666667,400
PA82QV,1,1.6666666666666667,75
VZo91E,2,1.0,75
J288qz,1,1.6666666666666667,400
Rz88xv,0,1.0,10
24OOAe,0,1.0,75
xd99Ny,3,1.6666666666666667,1250
DV00VZ,1,1.6666666666666667,750
vNqq14,2,1.6666666666666667,750
xd99Gr,2,1.6666666666666667,75
7d4JOR,1,1.0,1250
5dE89b,2,1.6666666666666667,400
VZovVj,0,0.3333333333333333,10
42PAoA,1,1.6666666666666667,75
YZVpBz,1,0.3333333333333333,75
aBZAYE,2,1.6666666666666667,200
5dEeb6,2,3.0,1250
aBZK8b,1,3.0,1250
7d4aDz,2,1.0,1250
zKWGyq,2,0.3333333333333333,35
aBZAD2,3,5.0,200
BG8jLe,1,1.6666666666666667,400
6drWyB,0,1.0,10
NA8Mj0,5,1.0,1250
GrYq4p,1,1.0,10
aBZAWW,3,2.3333333333333335,400
jBGkaJ,0,0.3333333333333333,10
8djRol,0,1.0,10
g5WkQK,2,2.3333333333333335,1250
vNqdzg,1,1.0,400
PA8GWe,2,1.6666666666666667,400
zKWLyk,2,2.3333333333333335,400
eB9v7O,2,1.0,400
YZVkOB,2,1.0,75
blNvR1,2,1.0,1250
lNVvz6,2,1.0,400
QA8kPp,1,1.0,1250
0EoaXN,2,2.3333333333333335,750
9d24ZK,1,1.0,750
24O70L,0,0.3333333333333333,75
lNVv5V,1,0.3333333333333333,1250
BG8eRe,2,1.0,75
KM8R9z,1,1.6666666666666667,200
jBGgEQ,1,2.3333333333333335,200
7d4jzR,2,3.0,10
0EolEy,2,1.6666666666666667,750
24OZrj,2,1.0,1250
GrYyv2,1,1.6666666666666667,400
oAlpr1,1,1.6666666666666667,1250
blNyVg,2,1.0,400
DV0Py5,1,5.0,1250
MA82rp,2,1.6666666666666667,1250
KM8718,2,2.3333333333333335,1250
DVABNq,2,1.6666666666666667,75
aBK9lZ,3,3.0,1250
7d1qYZ,2,5.0,1250
aBK5GX,1,1.6666666666666667,200
241AGA,1,1.0,400
eBKaMk,2,1.0,400
AlAB5z,2,1.6666666666666667,750
zK2YQq,1,0.3333333333333333,75
dYKdod,2,1.0,400
7d1xrR,2,1.6666666666666667,400
aBKYRX,2,1.6666666666666667,750
oAKMjb,2,1.6666666666666667,1250
jB5yQ9,2,1.0,200
oAKBJe,3,1.0,200
eBKAGk,3,2.3333333333333335,1250
KMv6KK,3,1.6666666666666667,35
KMvLNM,2,2.3333333333333335,400
lNKWjB,2,1.6666666666666667,750
9dpvKG,1,1.0,1250
0E1vgN,2,2.3333333333333335,750
OAdJzR,1,1.0,10
pLRWYb,1,1.0,750
5d8GLd,1,0.3333333333333333,400
241vE9,3,1.0,1250
rlGraX,1,1.6666666666666667,400
KMvJZX,1,1.0,750
BGADYN,2,3.0,1250
g5YNYd,1,1.6666666666666667,750
YZpzy0,2,3.0,1250
OAdBMa,2,1.6666666666666667,400
dYK2oV,1,1.6666666666666667,400
J2XkXd,2,2.3333333333333335,1250
vNE0Y8,2,1.0,400
DVAXPb,1,1.6666666666666667,400
EPv8WN,2,1.6666666666666667,750
YZpVlq,2,1.6666666666666667,750
jB5MEY,2,1.6666666666666667,200
42AA2k,3,2.3333333333333335,400
g5YW51,1,1.0,750
1rDDZO,1,1.6666666666666667,400
qboJdg,2,1.0,200
0E11K6,1,1.0,200
pLRJ9y,2,2.3333333333333335,200
QAvzjk,2,1.0,35
EPvZjN,3,1.0,1250
xd4RKr,4,2.3333333333333335,750
42Ap4O,1,1.6666666666666667,750
0E1D5Z,2,0.3333333333333333,75
g5YkOd,3,1.0,35
ZdvD8z,2,2.3333333333333335,200
lNKMov,2,1.6666666666666667,400
rlGJKR,2,1.6666666666666667,750
RzvkQl,2,1.6666666666666667,200
241oZD,2,1.6666666666666667,200
Xe1QPj,4,1.0,200
MAvG7g,1,0.3333333333333333,1250
QAv458,1,1.0,10
KMvO2z,2,1.0,1250
8dAEWk,2,1.6666666666666667,1250
VZvdYN,1,0.3333333333333333,1250
BGADV5,2,2.3333333333333335,1250
yljg5d,4,1.6666666666666667,750
pLR9Z1,2,1.0,750
pLR1jb,1,1.6666666666666667,400
g5YxdK,2,1.6666666666666667,1250
7d1ge9,2,1.0,400
oAKaVP,4,0.3333333333333333,75
ZdvLxe,1,1.0,75
lNK9jV,1,0.3333333333333333,200
Xe1dzY,2,2.3333333333333335,1250
pLRNKb,1,0.3333333333333333,10
zK2AN0,1,1.0,35
LdvjJ2,2,5.0,400
DVAoQj,2,1.6666666666666667,400
xd4bKy,2,1.0,750
blKRbo,4,2.3333333333333335,1250
xd48r9,2,1.6666666666666667,1250
9dp0bY,1,1.0,400
Rzvqrp,0,0.3333333333333333,10
GrXOqp,2,1.0,200
0E1qKB,1,1.0,75
7d1rKL,1,1.0,35
Zdvr9y,1,1.0,200
vNE5Og,2,1.6666666666666667,75
8dA45x,0,0.3333333333333333,10
Xe1PKP,2,1.0,200
g5Y6KP,3,3.0,750
pLR20y,1,1.0,10
RzvqeQ,1,1.6666666666666667,10
8dAB1r,1,1.0,750
OAd2ZY,1,1.0,400
kYK2lj,1,1.0,35
RzvADQ,2,2.3333333333333335,75
9dp82p,2,2.3333333333333335,750
pLRElV,0,1.0,400
241pJj,2,2.3333333333333335,750
jB5KdJ,2,2.3333333333333335,400
eBKxvq,2,1.6666666666666667,1250
dYKPVN,3,2.3333333333333335,400
GrYYvz,1,3.0,750
jB5Ne4,2,1.6666666666666667,200
5d8Rbo,2,1.6666666666666667,750
7d1GbZ,2,1.6666666666666667,750
OAdOL8,1,1.0,1250
xd4kxy,3,1.0,750
g5YRyl,2,1.0,1250
Xe1KVj,2,1.0,400
VZvREv,2,1.0,35
zK2p0M,1,2.3333333333333335,1250
J2XaDr,2,3.0,1250
pLRj4B,3,1.0,200
VZvRWl,1,2.3333333333333335,1250
blY5eZ,2,1.6666666666666667,400
lNYaNN,3,1.6666666666666667,750
WAKOvP,0,0.3333333333333333,10
8d6Nxl,2,1.6666666666666667,200
QAz1z7,1,1.0,750
PAbpo1,1,1.0,75
oA5EQ1,1,1.0,200
KMW55V,2,1.0,400
Zd1Eao,1,1.0,35
VZbQlv,4,3.0,400
rlJOM2,1,1.0,200
NAbX0l,1,1.6666666666666667,1250
DVxplq,1,1.0,400
blYW2Z,1,1.0,400
eB0aEx,0,0.3333333333333333,1250
vNJP54,2,1.0,400
RzbPjj,2,2.3333333333333335,1250
oA5GOM,1,1.0,75
Al4vRB,3,3.0,1250
9dRQYG,2,1.6666666666666667,200
24lNeL,1,1.6666666666666667,200
9dRDjY,1,1.0,750
NAb6Pb,3,2.3333333333333335,1250
dY86Dq,2,1.0,400
vNJA6l,3,2.3333333333333335,750
OAbzv7,1,1.6666666666666667,750
eB0BZq,2,1.0,200
BGjXPN,0,0.3333333333333333,10
9dRdbV,3,1.6666666666666667,75
DVx1aR,1,1.0,1250
J2eDgY,0,0.3333333333333333,400
Xe8YXY,1,2.3333333333333335,750
VZbMby,2,2.3333333333333335,400
RzbJ9v,1,1.0,750
VZb1Wv,1,2.3333333333333335,1250
xdR4ro,1,1.0,200
PAbvbe,1,1.0,750
rlJGpv,1,1.0,750
VZbv6N,0,0.3333333333333333,75
24l1RL,1,1.0,1250
OAbV78,3,3.0,1250
g5JybJ,1,1.0,400
42p4kd,4,1.0,75
42paed,2,0.3333333333333333,200
eB0ezx,2,1.6666666666666667,75
Ld69rj,1,1.6666666666666667,200
aBaYav,1,1.0,200
DVZNMN,1,0.3333333333333333,200
eBYArx,2,1.0,200
AljJve,2,5.0,1250
J2WRlr,5,1.6666666666666667,1250
7dpxRz,3,1.6666666666666667,200
PAGExV,1,1.0,750
PAG05P,0,0.3333333333333333,200
8dRe5Y,1,5.0,750
RzVLkd,2,1.6666666666666667,75
Xe2EGV,2,5.0,400
42pjyB,4,1.6666666666666667,400
GrQL1z,2,2.3333333333333335,750
qbkKrG,2,2.3333333333333335,400
rlkdNv,1,1.0,35
GrQYrj,2,1.6666666666666667,1250
bl6Nr2,1,1.0,1250
8dRAxz,1,1.6666666666666667,750
lNMvqk,0,0.3333333333333333,10
ZdZWkv,1,1.0,200
dYkpxA,3,1.6666666666666667,1250
0EDlP0,1,1.0,1250
42pdPB,1,1.0,200
zK1oKM,2,1.0,200
24Dylp,1,0.3333333333333333,200
QAOaNl,2,1.6666666666666667,750
KMaZGk,5,1.0,1250
24DYOb,2,1.0,750
KMa2YK,2,1.0,1250
dYkJoN,3,2.3333333333333335,750
blYxP2,2,1.6666666666666667,75
24DOYj,2,1.0,750
dYkydo,1,1.6666666666666667,75
RzVOOv,2,1.0,400
yldOGB,3,3.0,400
oAkX95,5,1.6666666666666667,1250
Ld6lQ2,5,1.0,1250
aBa8l9,1,1.0,35
qbkxdk,2,0.3333333333333333,200
lNMoMv,2,1.6666666666666667,75
J2Wa7X,1,1.6666666666666667,10
7dMLqa,1,1.6666666666666667,10
MAMNrY,2,1.0,750
BG0pZK,1,1.0,400
VZDzDg,2,1.6666666666666667,400
J2M4vz,2,1.6666666666666667,750
lNvxGB,1,1.6666666666666667,200
jBv18R,1,1.0,750
42zgZb,3,2.3333333333333335,400
BG0OK1,2,1.0,1250
kYzalJ,2,1.6666666666666667,400
42OQ7r,4,3.0,1250
NAPD6p,1,1.6666666666666667,1250
zKdykZ,2,2.3333333333333335,10
RzjoPd,2,1.0,200
Grb9O2,1,1.0,75
g5z9gM,2,1.0,1250
OAE5V7,1,1.0,200
5dVzNP,2,1.6666666666666667,400
DVaVJ5,0,1.0,750
7dEobZ,3,1.6666666666666667,400
vNzL7d,0,1.0,750
GrbJYp,1,0.3333333333333333,10
Al96kN,2,1.6666666666666667,1250
Al9jbl,2,1.0,400
24oDgL,1,0.3333333333333333,200
blzzoL,2,1.6666666666666667,750
DVaWjl,2,2.3333333333333335,1250
KMGOe7,0,1.6666666666666667,400
blzgY1,1,1.6666666666666667,35
KMGOjK,0,5.0,1250
LdOgG1,1,1.6666666666666667,1250
yl1GZ8,1,1.0,200
Zdegkz,2,1.6666666666666667,200
BGe5v5,2,1.6666666666666667,1250
eBz8bE,0,1.0,200
xdz8yk,1,1.0,400
0EkEeB,2,1.6666666666666667,750
QA4GOY,1,1.6666666666666667,750
9d4eBQ,2,0.3333333333333333,75
rlYNrp,0,0.3333333333333333,75
8dEazr,3,2.3333333333333335,400
DVWzjb,0,1.0,75
oAxM95,4,1.6666666666666667,75
jBEq21,2,3.0,1250
QAEpMA,5,1.0,10
xd67ZE,1,1.0,750
OAVNZK,1,1.0,400
jBEVgx,1,1.0,400
aBlMgq,2,1.0,200
oAxPWX,2,1.6666666666666667,400
qbN99Y,1,1.0,200
Ldo8Pz,3,1.6666666666666667,200
0EAKN6,0,0.3333333333333333,200
J2BN4o,1,1.0,400
xdgr4o,3,1.0,400
LdVpav,3,1.0,1250
BG67VA,2,0.3333333333333333,35
Xe90az,5,5.0,1250
1rO7Wp,1,1.0,1250
kYgAej,2,3.0,750
1rOvvQ,3,1.6666666666666667,10
1rOvMQ,1,1.0,200
Rz2JQv,3,1.6666666666666667,200
ZdWzBV,1,1.6666666666666667,200
pL54N8,0,3.0,10
QAjOAg,2,0.3333333333333333,200
PA44VP,2,1.0,10
vNgpPD,2,1.0,10
g5ggRM,1,1.6666666666666667,400
rlgbDN,2,1.0,200
0EGYe9,1,1.0,750
